Department,Total,closed,gold,diamond,bronze,green,hybrid,Journal articles,Open,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
"Christchurch Hospital, Christchurch, New Zealand, Christchurch Heart Institute, Department of Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Christchurch School of Medicine and Health Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Christchurch School of Medicine, University of Otago",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Claude McCarthy Fellow 2007–2008, Department of Marine Science, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Clinical Pharmacy, School of Pharmacy, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Clinical Toxicology Research Group, University of Newcastle, Newcastle, 2298, Australia, School of Pharmacy, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Co-Search COVID-19 Research Collaborative, Department of Public Health, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Cold Spring Harbor Laboratory, Cold Spring Harbor, New York, NY  11724, United States, Department of Biochemistry, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"College of Education, University of Otago",10,9,1,0,0,0,0,10,1,10%,8,1,100%
"College of Life Sciences, Hebei University, Baoding, China, Department of Zoology, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"College of Marine and Environmental Sciences, Tianjin University of Science and Technology, Tianjin, China, Department of Botany, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"College of Science Health Engineering and Education, Murdoch University, Perth, Australia, Department of Zoology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Community Safety Branch, Geoscience Australia, Canberra, ACT, Australia, Department of Geology, University of Otago",2,1,0,0,0,1,0,2,1,50%,1,0,100%
"Community Safety Branch, Geoscience Australia, Canberra, Australia, Department of Geology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Comparative Genomics of Plant Development, Fundación Instituto Leloir, Instituto de Investigaciones Bioquímicas Buenos Aires (IIBBA) – Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Buenos Aires, C1405BWE, Argentina, Division of Health Sciences, Department of Biochemistry, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Compute Science Department, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Computer Science, University of Otago",2,2,0,0,0,0,0,1,0,0%,0,1,50%
"Concussion Clinic, Burwood Hospital, Christchurch, New Zealand, Department of Orthopaedic Surgery and Musculoskeletal Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"DBA, Otago Business School, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"DCC Chair in Entrepreneurship, Department of Economics, Otago Business School, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"DOUGLAS, JORDAN, INDER, CROWE: Department of Psychological Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Dalice Sim, Dean's Department, University of Otago",1,1,0,0,0,0,0,0,0,,0,0,0%
"Dean's Department and Department of Medicine, Otago Medical School, University of Otago",1,0,0,0,0,1,0,0,0,,0,0,0%
"Dean's Department, Dunedin School of Medicine, University of Otago",2,2,0,0,0,0,0,0,0,,0,0,0%
"Dean's Department, School of Medicine and Health Sciences, University of Otago",1,1,0,0,0,0,0,0,0,,0,0,0%
"Dean's Department, University of Otago",5,3,0,0,0,0,0,0,0,,0,0,0%
"Dean's Office and Centre for Health Systems and Technology, School of Business, University of Otago",1,1,0,0,0,0,0,0,0,,0,0,0%
"Dean's Office, University of Otago",1,0,1,0,0,0,0,0,0,,0,0,0%
"Deans Department, Dunedin School of Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Dement of Economics, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Dental Implantology and Forensics, Sir John Walsh Research Institute, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Dental Public Health, Department of Oral Sciences, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Dental Public Health, Faculty of Dentistry, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Department Pharmacology and Toxicology, School of Medical Sciences, The Brain Health Research Centre, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department Pharmacology and Toxicology, School of Medical Sciences, the Brain Health Research Centre, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department Primary Health Care and General Practice, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department Psychological Medicine, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department for Health, University of Bath, Bath, Somerset, United Kingdom, Department of Preventive and Social Medicine, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department for Health, University of Bath, Bath, United Kingdom, Department of Preventive and Social Medicine, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Accountancy and Finance, Otago Business School, University of Otago",19,15,1,0,0,3,0,19,4,21%,14,0,94%
"Department of Accountancy and Finance, School of Business, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Department of Accountancy and Finance, University of Otago",12,12,0,0,0,0,0,12,0,0%,9,3,100%
"Department of Accounting & Finance, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Accounting and Finance, Otago Business School, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Accounting and Finance, University of Otago",4,2,0,0,0,2,0,4,2,50%,2,0,100%
"Department of Accounting, Finance, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Anaesthesia, University of Otago",3,1,0,0,0,1,1,3,2,66%,0,0,66%
"Department of Anatomic Pathology, Canterbury Health Laboratories, Christchurch Central, New Zealand, Department of Pathology and Biomedical Science, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Anatomic Pathology, Canterbury Health Laboratories, Christchurch, 8013, New Zealand, Department of Pathology and Biomedical Science, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Anatomy and Otago Medical School, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Anatomy and the Brain Health Research Centre, Brain Research New Zealand, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Anatomy, Anhui Medical University, Hefei, China, Department of Anatomy, University of Otago",2,1,1,0,0,0,0,2,1,50%,0,0,50%
"Department of Anatomy, Brain Health Research Centre and Brain Research New Zealand, University of Otago",3,0,2,0,0,1,0,3,3,100%,0,0,100%
"Department of Anatomy, Brain Health Research Centre, Brain Research New Zealand, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Anatomy, Division of Health Sciences, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Anatomy, Otago School of Medical Sciences, University of Otago",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"Department of Anatomy, School of Biomedical Sciences University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Anatomy, School of Biomedical Sciences, Brain Health Research Centre, Brain Research New Zealand, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Anatomy, School of Biomedical Sciences, Brain Health Research Centre, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Anatomy, School of Biomedical Sciences, Brain Research New Zealand, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Anatomy, School of Biomedical Sciences, Centre for Neuroendocrinology, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Anatomy, School of Biomedical Sciences, University of Otago",28,12,9,0,3,1,3,28,16,57%,10,0,92%
"Department of Anatomy, School of Biomedical Sciences, and the Brain Health Research Centre, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Anatomy, School of Medical Sciences, Brain Health Research Centre, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Department of Anatomy, School of Medical Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Anatomy, Te Tari Kikokiko, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Anatomy, The University of Otago",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Department of Anatomy, University of Otago",76,25,26,1,3,9,12,76,51,67%,20,2,96%
"Department of Animal Evolution and Biodiversity, University of Göttingen, Göttingen, 37073, Germany, Department of Geology, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Anthropology and Archaeology, University of Otago",6,3,1,0,0,1,1,6,3,50%,2,1,100%
"Department of Anthropology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Applied Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Archaeology and Anthropology, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Archaeology and History, La Trobe University, Melbourne, Australia, Department of Anthropology and Archaeology University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Archaeology, Max Planck Institute for the Science of Human History, Jena, Germany, Department of Anatomy, School of Biomedical Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Department of Biochemistry, Brain Health Research Centre, Brain Research New Zealand–Rangahau Roro Aotearoa, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Biochemistry, Cancer Genetics Laboratory, Te Aho Matatu, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Biochemistry, Centre for Protein Research, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Biochemistry, Michigan State University, East Lansing, MI, United States, Department of Biochemistry, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Biochemistry, School of Biomedical Sciences, Brain Health Research Centre and Genetics Otago, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Biochemistry, School of Biomedical Sciences, University of Otago",13,4,6,0,0,1,2,13,9,69%,3,1,100%
"Department of Biochemistry, University of Otago",67,30,23,1,6,2,5,67,37,55%,26,1,95%
"Department of Biochemisty, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Bioethics Centre, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Bioethics, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Bioinformatics and Genetics, Swedish Museum of Natural History, Stockholm, Sweden, Centre for Palaeogenetics, Stockholm, Sweden, Department of Anatomy, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Biological Sciences, Macquarie University, Sydney, NSW  2109, Australia, Department of Microbiology and Immunology, University of Otago",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Department of Biological Sciences, Old Dominion University, 5115 Hampton Boulevard, Norfolk, VA  23529, United States, Department of Marine Science, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Biology, Queen's University, Kingston, ON, Canada, Department of Biochemistry, University of Otago",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Botany, The University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Botany, University of Otago",29,18,7,0,2,1,1,29,11,37%,16,0,93%
"Department of Business and Management, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Cardiology Canterbury DHB, Christchurch Hospital, Christchurch, Department of Medicine, University of Otago",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Department of Cardiology, Dunedin Hospital, Dunedin, New Zealand, Department of Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Cardiology, National University Heart Centre Singapore, Singapore, Cardiovascular Research Institute, National University Heart Centre Singapore, Singapore, Department of Cardiology, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Cardiothoracic Surgery and Medicine, Dunedin School of Medicine, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Cardiothoracic Surgery, Dunedin School of Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Centre for Biostatistics, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Chemistry & MacDiarmid Institute for Advanced Materials & Nanotechnology, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Chemistry and Biology, Ryerson University, 350 Victoria Street, Toronto, ON  M5B 2K3, Canada, Department of Zoology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Chemistry and MacDiarmid Institute for Advanced Materials and Nanotechnology, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Chemistry and Physics, La Trobe Institute for Molecular Science, La Trobe UniversityVictoria  3086, Australia, Department of Chemistry, University of Otago",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Department of Chemistry and, MacDiarmid Institute of Advanced Materials and Nanotechnology, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Chemistry, Division of Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Chemistry, MacDiarmid Institute for Advanced Materials and Nanotechnology, University of Otago",4,3,0,0,0,1,0,4,1,25%,1,0,50%
"Department of Chemistry, NIWA/University of Otago",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Department of Chemistry, The New Zealand Institute for Plant and Food Research Limited, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Chemistry, University of Otago",63,42,8,0,4,3,6,63,21,33%,20,6,74%
"Department of Computer Science, University of Otago",10,7,2,0,0,1,0,9,3,33%,6,0,90%
"Department of Conservation, Te Kūiti, New Zealand, Department of Zoology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Corrections, Wellington, New Zealand, Department of Psychology, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Department of Ecology and Genetics, Uppsala University, Uppsala, 752 36, Sweden, Department of Zoology, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Economics, University of Otago",19,8,2,0,0,8,1,19,11,57%,7,1,100%
"Department of Education, Umeå University (SWE), Umeå, Sweden, Centre for Sport Policy and Politics, School of Physical Education, Sport and Exercise Sciences, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Department of Education, Umeå University, Umeå, Sweden, Centre for Sport Policy and Politics, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Department of Education, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Department of Electrical and Electronic Engineering, Jashore University of Science and Technology, Jashore, 7408, Bangladesh, Centre for Sustainability, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Electrical and Electronic Engineering, Jashore University of Science and Technology, Jashore7408, Bangladesh, Centre for Sustainability, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Endocrinology and Diabetes, Perth Children's Hospital, Nedlands, WA, Australia, Telethon Kids Institute, University of Western Australia, Nedlands, WA, Australia, School of Paediatrics and Child Health, University of Western Australia, Nedlands, WA, Australia, Department of Paediatrics and Child Health, University of Otago",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Endocrinology, Christchurch Hospital, Canterbury District Health Board, Christchurch, 8140, New Zealand, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Endocrinology, Endocrinology Research Center, Xiangya Hospital of Central South University, Changsha, Hunan, China, Department of Women's and Children's Health, Dunedin School of Medicine, University of Otago",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of English and Linguistics, University of Otago",2,1,1,0,0,0,0,2,1,50%,1,0,100%
Department of Food Science University of Otago,1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Food Science, Centre for Bioengineering and Nanomedicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Food Science, Centre of Bioengineering and Nanomedicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Department of Food Science, The University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Food Science, University of Otago",68,30,27,1,3,7,0,68,38,55%,29,0,98%
"Department of Food Sciences, University of Otago",5,5,0,0,0,0,0,5,0,0%,4,0,80%
"Department of Forensic Psychiatry, Canterbury District Health Board Regional Forensic Service, Christchurch, New Zealand, Department ofPsychological Medicine, Christchurch School of Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
